quit,/kwɪt/,v.停止；离开；退出；辞职,,,,
quite,/kwaɪt/,adv.相当；完全；十分；很,,,,
quiz,/kwɪz/,n.恶作剧；测验；问答比赛,v.盘问；对 ... 进行测验,,,
quotation,/kwoʊˈteɪʃn/,n.语录；引用；行情；引语；报价,,,,
quote,/kwoʊt/,v.引述；报价；举证,n.引用,,,
rabbit,/ˈræbɪt/,n.兔子,,,,
race,/reɪs/,n.赛跑；竞争,n.人种；种族；血统,v.赛跑；竞赛,,
racial,/ˈreɪʃl/,adj.种族的；人种的,,,,
racing,/ˈreɪsɪŋ/,n.竞赛；赛马,adj.竞赛用的；赛马用的,动词race的现在分词.,,
rack,/ræk/,n.行李架；（放衣物、碗碟等的）架子；拷问台；折磨；（比赛开始前固定球位置的）三角框,vt.使痛苦；把...放在架子上；累计取得,,,
racket,/ˈrækɪt/,n.球拍,n.喧闹；敲诈；<俚>行业；职业,v.喧闹；花天酒地,,
radar,/ˈreɪdɑːr/,n.雷达,,,,
radiate,/ˈreɪdieɪt/,v.放射；散发；辐射；流露,,,,
radiation,/ˌreɪdiˈeɪʃn/,n.辐射；放射线,,,,
radical,/ˈrædɪkl/,adj.激进的；彻底的；基本的,n.激进分子,,,
radically,/ˈrædɪkli/,adv.根本地；完全地；过激地,,,,
radio,/ˈreɪdioʊ/,n.收音机；无线电,v.用无线电通讯,,,
radioactive,/ˈreɪdioʊˈæktɪv/,adj.放射性的,,,,
radioactivity,/ˌreɪdiəʊækˈtɪvəti/,n.放射性；辐射,,,,
radish,/ˈrædɪʃ/,n.（小）萝卜,,,,
radium,/ˈreɪdiəm/,n.[化]镭（元素符号Ra）,,,,
radius,/ˈreɪdiəs/,n.半径范围；半径；桡骨；辐射区,,,,
raft,/ræft/,n.筏；木排；救生艇,n.<口>大量,v.乘筏；制成筏,,
rag,/ræɡ/,n.破布；碎布；破衣服；（低劣的）报纸,,,,
rage,/reɪdʒ/,n.狂怒；大怒；狂暴；肆虐；风行,v.大怒；怒斥；激烈进行；肆虐,,,
raid,/reɪd/,n.突然袭击；突击搜捕；劫掠；集体抛售,v.劫掠；攫取；突击搜捕；袭击,,,
rail,/reɪl/,n.栏杆；扶手；铁轨,v.抱怨；责骂；以横木围栏；铺铁轨,,,
railroad,/ˈreɪlroʊd/,n.铁路；铁路公司,=railway（英）.,vt.由铁道运输；使（议案等）草草通过；迫使仓促行事,vi.在铁路公司工作,
railway,/ˈreɪlweɪ/,n.【C】铁路,,,,
rain,/reɪn/,n.雨；雨水,v.下雨；(雨点般)落下,,,
rainbow,/ˈreɪnboʊ/,n.彩虹；五彩缤纷的排列；幻想,,,,
rainy,/ˈreɪni/,adj.多雨的；下雨的,,,,
raise,/reɪz/,n.上升；增高；高地,vt.升起；举起；饲养；提出；引起；筹集，募集,,,
rake,/reɪk/,n.耙子；耙状物,n.放荡的人,n.斜度；倾角,v.用耙子聚；收集；搜索,v.使倾斜
rally,/ˈræli/,n.集会；（价值等）回升；回合,vi.重整旗鼓；恢复精神；(人)集合起来,vt.嘲弄；重新召集；激励,,
rambler,/ˈræmblər/,n.漫步者；无目的地移动之物；攀缘蔷薇,,,,
rambling,/ˈræmblɪŋ/,adj.杂乱无章的；闲逛的,动词ramble的现在分词.,,,
random,/ˈrændəm/,adj.任意的；随机的；随意的,n.随意；任意,adv.随机地,,
range,/reɪndʒ/,n.范围；射程；山脉；排；一系列；闲逛；炉灶；【数】值域，极差,v.排列；使…站在某一方；延伸；漫游；射程达到(某距离),,,
rank,/ræŋk/,n.等级；阶层；排；列,v.排列；分等级；列为；排名，排位,adj.繁茂的；讨厌的,,
ransack,/ˈrænsæk/,v.彻底搜索；洗劫,,,,
ransom,/ˈrænsəm/,n.赎金；赎身；赎回,vt.赎回,,,
rapid,/ˈræpɪd/,adj.短时间发生的；急速的；迅速的；快的；险峻的,n.急流；湍滩,,,
rapidly,/ˈræpɪdli/,adv.迅速地；很快地,,,,
rapture,/ˈræptʃər/,n.狂喜,v.使狂喜,,,
rare,/rer/,adj.罕见的；珍贵的；煎得嫩的,,,,
rarely,/ˈrerli/,adv.很少；难得,,,,
rarity,/ˈrerəti/,n.稀有；珍品；稀薄,,,,
rashly,/ræʃli/,adv.莽撞地；冒失地,,,,
rat,/ræt/,n.变节者；鼠；卑鄙的人,v.捕鼠；背叛；偷窃,,,
rate,/reɪt/,n.比率；速度；价格；费用；等级,v.认为；估价；定等级；值得；怒斥；责骂,,,
rather,/ˈræðər/,adv.相当；宁愿；有点儿,int.<英口> 好呀,,,
ratio,/ˈreɪʃioʊ/,n.比率；比例,,,,
rational,/ˈræʃnəl/,adj.合理的；理性的；能推理的,n.有理数,,,
rattle,/ˈrætl/,vi.嘎嘎作响；喋喋不休,vt.使惊惶失措；使恼火；使作响；急促地谈讲,n.嘎嘎声；嘎嘎响的东西；拔浪鼓,,
raw,/rɔː/,adj.未加工的；生的；原始的；湿冷的,n.触到某人的痛处,,,
ray,/reɪ/,n.光线；射线；辐射,vi.发光；辐射,vt.释放射线；用光线装饰,n.[动]鳐,Ray.
razor,/ˈreɪzər/,n.剃刀,,,,
reach,/riːtʃ/,v.到达；伸出；达成；取得联系；延伸；（伸手）去够,n.范围；影响力；河段；等级,,,
react,/riˈækt/,v.反应；反攻,,,,
reaction,/riˈækʃn/,n.反应；生理反应；反应能力；复旧；反动；化学反应,,,,
read,/riːd/,v.识字；阅读；朗读；理解；读到；猜测；读唇语；写着；读起来（给人以某种印象）；显示；看读数；听到；将...改为；攻读；（计算机）读盘,n.阅读；好读物,adj.博学的；熟知的,,
reader,/ˈriːdər/,n.读者；读物；读本,,,,
readily,/ˈredɪli/,adv.容易地；迅速地；乐意地；欣然,,,,
reading,/ˈriːdɪŋ/,n.阅读；读物；读数；理解；异文,动词read的现在分词.,,,
ready,/ˈredi/,adj.准备好的；现成的；乐意的；情愿的,,,,
real,/ˈriːəl/,adj.真实的；真的；正宗的；真正的；名副其实的；实际的；现实的；不动产的,adv.非常,n.真实；雷阿尔（昔日西班牙等地的货币）,,
realistic,/ˌriːəˈlɪstɪk/,adj.现实的；现实主义的,,,,
reality,/riˈæləti/,n.真实；现实；实际,,,,
realize,/ˈriːəlaɪz/,vt.实现；了解；意识到；变卖,,,,
really,/ˈriːəli/,adv.实在；真正地；事实上,,,,
realm,/relm/,n.领域；王国,,,,
reap,/riːp/,vt.收割；收获；获得,vi.收割,,,
rear,/rɪr/,adj.后面的；后方的；背面的,n.后部；尾部；后方,v.举起；养育；饲养,,
reason,/ˈriːzn/,n.原因；理由；理智；理性,v.理论；论证；推理；劝说,,,
reasonable,/ˈriːznəbl/,adj.合理的；通情达理的；公平适度的,,,,
reassemble,/ˌriːəˈsembl/,v.重装；再聚集；再汇编,,,,
rebel,/ˈrebl/,n.反叛者；造反者；叛逆者,v.造反；反抗；反感,,,
rebellion,/rɪˈbeljən/,n.叛乱；反抗,,,,
rebound,/rɪˈbaʊnd/,v.弹回；振作；反作用于,n.篮板球；弹回,,,
recall,/rɪˈkɔːl/,n.回忆；取消；召回,vt.召回；恢复；回想起；唤起；与 ... 相似,,,
receipt,/rɪˈsiːt/,n.收据；收条；收到,v.出收据,,,
receive,/rɪˈsiːv/,v.接到；收到；接待,,,,
receiver,/rɪˈsiːvər/,n.听筒；接收器；收款员；接受者；破产管理官,,,,
recent,/ˈriːsnt/,adj.近来的；新近的,,,,
recently,/ˈriːsntli/,adv.最近,,,,
reception,/rɪˈsepʃn/,n.接待；反应；接待处；欢迎；接收；招待会,,,,
recite,/rɪˈsaɪt/,vt.背诵；朗诵；叙述；列举,vi.背诵；回答问题,,,
reckon,/ˈrekən/,v.计算；认为；估计,,,,
recluse,/ˈrekluːs/,n.隐士,,,,
recognition,/ˌrekəɡˈnɪʃn/,n.承认；认出；赏识,,,,
recognize,/ˈrekəɡnaɪz/,vt.承认；认出；意识到；表示感激；识别,,,,
recollect,/ˌrekəˈlekt/,v.回忆；回想；记起,,,,
recommend,/ˌrekəˈmend/,vt.推荐；建议；劝告；使受欢迎；使可取,,,,
recommendation,/ˌrekəmenˈdeɪʃn/,n.推荐；建议,,,,
reconstruct,/ˌriːkənˈstrʌkt/,v.重建；修复；重现,,,,
record,/ˈrekərd/,n.唱片；纪录；记载；经历；前科,v.记录；显示；(将声音等)录下,,,
recorder,/rɪˈkɔːrdər/,n.记录员；记录器（录音机等）,n.（英国某些市镇的）首席法官；市法院法官,n.竖笛,,
record-holder,/'rekədˌhoʊldə/,纪录保持者,,,,
recover,/rɪˈkʌvər/,v.恢复；复原；重获,,,,
recovery,/rɪˈkʌvəri/,n.恢复；痊愈；复原；重获,,,,
recreation,/ˌriːkriˈeɪʃn/,n.消遣；娱乐,,,,
recruit,/rɪˈkruːt/,v.吸收(新成员)；征兵；招聘,n.新成员；新兵,,,
recur,/rɪˈkɜːr/,vi.重现；再发生,,,,
red,/red/,adj.红色的,n.红色,,,
rediscover,/ˌriːdɪˈskʌvər/,v.重新发现,,,,
reduce,/rɪˈduːs/,v.减少；缩小；使落魄；简化；还原,,,,
reduction,/rɪˈdʌkʃn/,n.减少；降低；减价；(化学)还原反应；(数学)约分,,,,
reed,/riːd/,n.芦苇；芦笛；簧片,Reed：里德（姓氏）.,,,
reel,/riːl/,v.卷；绕,v.眩晕；旋转；蹒跚,n.卷筒；线轴,,
refer,/rɪˈfɜːr/,vt.把 ... 提交；把 ... 归因；归类,vi.参考；谈及；咨询,,,
reference,/ˈrefrəns/,n.参考；参照；出处；推荐人；推荐函,v.注明出处；附参考资料,,,
reference book,/ˈrefərəns bʊk/,n.参考书,,,,
refine,/rɪˈfaɪn/,v.精炼；改进；使更文雅,,,,
refinement,/rɪˈfaɪnmənt/,n.精致；文雅；改良；精炼；提炼,,,,
reflect,/rɪˈflekt/,v.反映；反射；反省；归咎；显示,,,,
reflection,/rɪˈflekʃn/,n.倒影；反射；反映；沉思；考虑,,,,
reflexion,/rɪˈflekʃən/,n.<英><旧>反射；反射波；折射；考虑；想法,#NAME?,,,
reform,/rɪˈfɔːrm/,n.改革；改良,v.改革；革新；改造,,,
refresh,/rɪˈfreʃ/,v.（使）恢复精神；提神；提醒,,,,
refreshment,/rɪˈfreʃmənt/,n.恢复；精神爽快；提神之事物,（复数）refreshments:点心； 茶点.,,,
refrigerator,/rɪˈfrɪdʒəreɪtər/,n.冰箱,,,,
refuge,/ˈrefjuːdʒ/,n.避难；避难所；庇护,v.庇护；避难,,,
refusal,/rɪˈfjuːzl/,n.拒绝；回绝,,,,
refuse,/rɪˈfjuːz/,v.拒绝,n.垃圾；废物,,,
refute,/rɪˈfjuːt/,vt.驳斥；反驳；驳倒,,,,
regain,/rɪˈɡeɪn/,v.恢复；重回；复得,,,,
regard,/rɪˈɡɑːrd/,v.尊敬；视为；注视；留意；和 ... 有关,n.关心；尊敬；注意；致意；考虑,,,
regarding,/rɪˈɡɑːrdɪŋ/,prep.关于；至于,,,,
regardless,/rɪˈɡɑːrdləs/,adj.不顾的；不注意的,adv.不顾,,,
regiment,/ˈredʒɪmənt/,n.（军队）团；大量（人或物）,v.组编成团；组织；严格管制,,,
region,/ˈriːdʒən/,n.地区；范围；领域；地带；地域,,,,
register,/ˈredʒɪstər/,v.登记；记录；注册；挂号,n.登记簿；记录；暂存器,n.[语]语域；[音]音域通风调节设备,,
regret,/rɪˈɡret/,v.后悔；惋惜；为 ... 感到遗憾,n.遗憾；抱歉；后悔,,,
regular,/ˈreɡjələr/,adj.有规律的；定期的；经常的；正规的；整齐的；规则的,,,,
regularity,/ˌreɡjuˈlærəti/,n.规律性；规则性；匀整；定期,,,,
regularly,/ˈreɡjələrli/,adv.有规律地；定期地,,,,
regulate,/ˈreɡjuleɪt/,vt.调整；校准；管理；控制,,,,
regulation,/ˌreɡjuˈleɪʃn/,n.管理；规章；规则,adj.规定的,,,
rehearsal,/rɪˈhɜːrsl/,n.排练；彩排,,,,
reign,/reɪn/,n.君主统治；在位期,v.统治；支配,,,
rein,/reɪn/,n.缰绳；驾驭；控制,vt.控制；驾驭,vi.驾驭,,
reinforce,/ˌriːɪnˈfɔːrs/,vt.加固；加强；增强；使更具说服力,vi.得到加强,,,
reject,/ˈriːdʒekt/,vt.拒绝；排斥；驳回；丢弃,n.不合格产品；被拒之人,,,
rejoice,/rɪˈdʒɔɪs/,v.（使）高兴；（使）欢喜,,,,
relate,/rɪˈleɪt/,v.叙述；使有联系；有关联；涉及；符合；发生共鸣,,,,
relation,/rɪˈleɪʃn/,n.关系；联系；亲戚；陈述；参考,,,,
relationship,/rɪˈleɪʃnʃɪp/,n.关系；联系；亲属关系,,,,
relative,/ˈrelətɪv/,adj.相对的；比较的；相关的,n.亲戚；[语]关系词,,,
relatively,/ˈrelətɪvli/,adv.相对地；比较地,,,,
relativity,/ˌreləˈtɪvəti/,n.相对性；相对论,,,,
relax,/rɪˈlæks/,v.休息；放松；使 ... 放松；放宽,,,,
relaxation,/ˌriːlækˈseɪʃn/,n.消遣；松弛；放松,,,,
release,/rɪˈliːs/,n.释放；让渡；发行,vt.释放；让与；准予发表；发射,,,
relevant,/ˈreləvənt/,adj.相关的；切题的；中肯的；有重大关系的；有意义的，目的明确的,,,,
reliability,/rɪˌlaɪəˈbɪləti/,n.可靠性,,,,
reliable,/rɪˈlaɪəbl/,adj.可靠的；可信的,,,,
reliance,/rɪˈlaɪəns/,n.信赖；所信赖的人或物,,,,
relief,/rɪˈliːf/,n.减轻；解除；轻松；浮雕；救济(品)；安慰；替代,adj.提供救济的；文本的,,,
relieve,/rɪˈliːv/,v.救济；减轻；解除；偷,,,,
religion,/rɪˈlɪdʒən/,n.宗教；宗教信仰,,,,
religious,/rɪˈlɪdʒəs/,adj.宗教的；虔诚的；严谨的；信奉宗教的,,,,
reluctant,/rɪˈlʌktənt/,adj.不情愿的；勉强的,,,,
reluctantly,/rɪˈlʌktəntli/,adv.不情愿地；勉强地,,,,
rely,/rɪˈlaɪ/,vi.依靠；信任,,,,
remain,/rɪˈmeɪn/,v.剩余；逗留；留下；依然；保持,n.剩余物；遗迹；残骸,,,
remains,/rɪˈmeɪnz/,n.剩余物；遗迹；遗体,,,,
remark,/rɪˈmɑːrk/,n.评论；备注；注意,v.评论；注意到,,,
remarkable,/rɪˈmɑːrkəbl/,adj.非凡的；值得注意的；显著的；异常的；卓越的,,,,
remedy,/ˈremədi/,n.治疗法；药物；补救,vt.治疗；补救；矫正,,,
remember,/rɪˈmembər/,v.记得；想起；记住，铭记；回忆；提及,,,,
remind,/rɪˈmaɪnd/,vt.使想起；提醒,,,,
reminder,/rɪˈmaɪndər/,n.提醒物；提示；催单,,,,
remonstrate,/rɪˈmɑːnstreɪt/,v.表示异议；抗议；劝诫,,,,
remote,/rɪˈmoʊt/,adj.遥远的；偏僻的；远程的；(感情等)距离很大,n.远程操作,,,
removal,/rɪˈmuːvl/,n.移动；搬迁；除去；开除,,,,
remove,/rɪˈmuːv/,v.消除；脱掉；免除；搬迁,,,,
render,/ˈrendər/,vt.提供；表现；使成为；宣布；翻译；回报；给予补偿；【计】渲染,n.粉刷；打底；交纳,,,
renew,/rɪˈnuː/,v.重新开始；更新,,,,
rent,/rent/,n.租金,v.租用；出租,动词rend的过去式和过去分词.,,
repair,/rɪˈper/,v.修理；修补；补救；赴；去,n.修理；修补；补救；维修工作；维修状态,,,
repeat,/rɪˈpiːt/,n.重复；反复,v.重复；复述,adj.重复的；反复的,,
repeatedly,/rɪˈpiːtɪdli/,adv.重复地；再三地,,,,
repel,/rɪˈpel/,vt.排斥；抵制；击退；使反感,vi.排斥；反感,,,
repent,/rɪˈpent/,v.后悔；悔悟；忏悔,,,,
repetition,/ˌrepəˈtɪʃn/,n.重复；反复,,,,
repetitive,/rɪˈpetətɪv/,adj.重复的；反复的,,,,
replace,/rɪˈpleɪs/,vt.取代；替换；放回原处；偿还,,,,
reply,/rɪˈplaɪ/,v.回答；答复；回应,n.回答；答复,,,
report,/rɪˈpɔːrt/,n.报告；传闻；成绩单；爆炸声,v.报告；报导；叙述；举报；报到；对…负责,,,
reporter,/rɪˈpɔːrtər/,n.记者,,,,
represent,/ˌreprɪˈzent/,vt.表现；表示；描绘；代表；象征；说明；阐明,vi.提出异议,,,
representative,/ˌreprɪˈzentətɪv/,n.代表；众议员；典型,adj.代表的；典型的；代表制的,,,
reprimand,/ˈreprɪmænd/,n.训斥；谴责,v.训斥；谴责,,,
reproach,/rɪˈproʊtʃ/,n.责备；耻辱,v.责备；申斥,,,
reproduce,/ˌriːprəˈduːs/,v.再生；复制；生殖,,,,
republic,/rɪˈpʌblɪk/,n.共和国；共和政体,,,,
republican,/rɪˈpʌblɪkən/,n.拥护共和政体的人,adj.共和政体的,Republican: 共和党人.,Republican: 共和党的.,
repulsive,/rɪˈpʌlsɪv/,adj.令人厌恶的；排斥的,,,,
reputation,/ˌrepjuˈteɪʃn/,n.好名声；声誉，名声，名气,,,,
request,/rɪˈkwest/,n.请求；要求,vt.请求；要求,,,
require,/rɪˈkwaɪər/,v.要求；需要；命令；规定,,,,
requirement,/rɪˈkwaɪərmənt/,n.必要条件；要求,,,,
requisite,/ˈrekwɪzɪt/,adj.必要的；需要的,n.必需品,,,
rescue,/ˈreskjuː/,vt.营救；援救,n.营救；救援,,,
research,/rɪˈsɜːrtʃ/,n.研究；调查,v.研究；调查,,,
researcher,/rɪˈsətʃər/,n.研究人员,,,,
resemblance,/rɪˈzembləns/,n.相像；相似,,,,
resemble,/rɪˈzembl/,v.与…相似；像,,,,
reserve,/rɪˈzɜːrv/,vt.保留；预订；延期,n.候补；预备品；贮存,n.含蓄；克制,,
reservoir,/ˈrezərvwɑːr/,n.水库；储藏；蓄水池；积蓄,,,,
residence,/ˈrezɪdəns/,n.住宅；住处；居住,,,,
resident,/ˈrezɪdənt/,n.居民；住客；住院医生,adj.居住的,,,
resign,/rɪˈzaɪn/,v.辞职；放弃；顺从；听任,,,,
resignation,/ˌrezɪɡˈneɪʃn/,n.辞职；辞呈；顺从,,,,
resist,/rɪˈzɪst/,v.抵制；抵抗；反抗；忍住,n.防蚀涂层,,,
resistance,/rɪˈzɪstəns/,n.抵抗；抵触；反对；阻力,n.[电]阻抗,,,
resistant,/rɪˈzɪstənt/,adj.抵抗的；反抗的,,,,
resolution,/ˌrezəˈluːʃn/,n.决心；决定；解决；决议；坚决；分辨率,,,,
resolve,/rɪˈzɑːlv/,vt.解决；决定；表决；分解,vi.决定；分解,n.决心；坚决,,
resort,/rɪˈzɔːrt/,n.(度假)胜地；手段；凭借,vi.诉诸；常去,,,
resource,/ˈriːsɔːrs/,n.资源；机敏；才略；寄托；消遣,,,,
resourceful,/rɪˈsɔːrsfl/,adj.资源丰富的；足智多谋的,,,,
respect,/rɪˈspekt/,vt.尊敬；尊重；遵守；关于；涉及,n.尊敬；敬重；关系；方面,n.（复）respects: 敬意；问候,,
respectable,/rɪˈspektəbl/,adj.值得尊重的；体面的；不错的；可观的,,,,
respectful,/rɪˈspektfl/,adj.表示尊敬的；有礼貌的；谦恭的,,,,
respective,/rɪˈspektɪv/,adj.分别的；各自的,,,,
respectively,/rɪˈspektɪvli/,adv.分别地；各自地,,,,
respond,/rɪˈspɑːnd/,v.回答；响应；反应；反应灵敏；反响,n.[建]壁联；[宗]应唱圣歌,,,
response,/rɪˈspɑːns/,n.反应；回答；响应；答复,,,,
responsibility,/rɪˌspɑːnsəˈbɪləti/,n.责任；职责；责任心,,,,
responsible,/rɪˈspɑːnsəbl/,adj.有责任的；负责的；责任重大的；可靠的,,,,
rest,/rest/,n.剩余的部分；休息；支撑物；休止符,v.休息；(使)倚靠；使(视线)停留在；搁在；依赖；基于；搁置；埋葬,,,
restaurant,/ˈrestrɑːnt/,n.餐馆；饭店,,,,
restless,/ˈrestləs/,adj.不安宁的；焦虑的；得不到休息的,,,,
restore,/rɪˈstɔːr/,vt.恢复；归还；复原,,,,
restrain,/rɪˈstreɪn/,vt.抑制；阻止；束缚；剥夺,,,,
restraint,/rɪˈstreɪnt/,n.克制；抑制；束缚,,,,
restrict,/rɪˈstrɪkt/,vt.限制；约束,,,,
restriction,/rɪˈstrɪkʃn/,n.限制；约束,,,,
result,/rɪˈzʌlt/,n.结果；成果；答案；成绩；(足球比赛)赢,v.产生；致使,,,
resume,/rɪˈzuːm/,v.重新开始；再继续,n.简历；履历；摘要,,,
retain,/rɪˈteɪn/,vt.保持；保留；记住；聘请,,,,
retell,/ˌriːˈtel/,v.复述；再讲,,,,
retire,/rɪˈtaɪər/,v.退休；撤退；离去；就寝；主动退出比赛；收回（货币）；赎回（票据）,n.退休，退职,,,
retrace,/rɪˈtreɪs/,v.重描；折回；追溯,,,,
retreat,/rɪˈtriːt/,n.撤退；改变；隐居处,v.撤退；改变；退避；缩回象棋的棋子,,,
return,/rɪˈtɜːrn/,v.返回；归还；回报；回应；申报,n.归还；返回；（收益)回报；申报,,,
reveal,/rɪˈviːl/,vt.显示；透露；揭示；展现,n.(外墙与门或窗之间的)窗侧；门侧；(汽车的)窗框,,,
revenge,/rɪˈvendʒ/,n.报仇；报复；报复心；雪耻机会,vt.报复；报仇,,,
reverse,/rɪˈvɜːrs/,v.逆转；倒退；互换；改变,adj.相反的；反面的；颠倒的,n.相反；背面；失败；倒档,,
review,/rɪˈvjuː/,n.复习；回顾；检讨；评审,vt.检阅；评论；温习；检讨,vi.写评论,,
revise,/rɪˈvaɪz/,n.校订；修正；再校稿,v.校订；修正；校正,,,
revolt,/rɪˈvoʊlt/,n.叛乱；反抗；反感,v.叛乱；起反感,,,
revolution,/ˌrevəˈluːʃn/,n.革命；变革；重大改变；旋转,,,,
revolutionary,/ˌrevəˈluːʃəneri/,adj.革命的,n.革命者,,,
revolve,/rɪˈvɑːlv/,v.旋转；考虑；围绕,,,,
revulsion,/rɪˈvʌlʃn/,n.剧变；非常的厌恶；剧烈的反应,,,,
reward,/rɪˈwɔːrd/,n.报答；赏金；报酬,vt.奖赏；给 ... 报酬,,,
rhythm,/ˈrɪðəm/,n.节奏；节律；（事件或过程）有规律的反复出现,,,,
rib,/rɪb/,n.肋骨；肋状物,vt.装肋于；用肋状物支撑,,,
ribbon,/ˈrɪbən/,n.缎带；带状物；色带,vt.用丝带装饰；撕碎,,,
rice,/raɪs/,n.米；米饭；稻,,,,
rich,/rɪtʃ/,adj.富有的；富饶的；丰富的,,,,
rickety,/ˈrɪkəti/,adj.（连接处不牢固导致）摇晃的；患软骨病的,,,,
rid,/rɪd/,vt.摆脱；除去,,,,
riddle,/ˈrɪdl/,n.谜；谜语,vt.解谜；出谜题；充满；打洞；筛选,vi.出谜题,,
ride,/raɪd/,v.骑；乘,n.交通工具；骑；乘车；搭便车,,,
rider,/ˈraɪdər/,n.骑士；附件；扶手,,,,
ridge,/rɪdʒ/,n.脊；山脊；山脉；隆起部,v.（使）成山脊,,,
ridicule,/ˈrɪdɪkjuːl/,n.嘲笑；愚弄；笑柄,v.嘲笑；愚弄,,,
ridiculous,/rɪˈdɪkjələs/,adj.荒谬的；可笑的,,,,
rifle,/ˈraɪfl/,n.步枪,v.洗劫；抢劫,,,
rig,/rɪɡ/,n.装备；帆具；服装；钻井架；钻塔,v.装配；装扮；临时赶造；操纵,,,
right,/raɪt/,adj.正确的；对的；右边的；合适的；重要的；完全的,adv.正确地；直接地；向右；恰恰，就；立即；完全地,n.权利；道理；正确；右边；右派,v.扶直；纠正；公正对待；补偿；恢复平衡,
rightly,/ˈraɪtli/,adv.正当地；公义地；正确地,,,,
rigid,/ˈrɪdʒɪd/,adj.坚硬的；严格的；固执的；僵硬的；刻板的,,,,
rim,/rɪm/,n.边；框,vt.镶边,vi.形成边缘,,
ring,/rɪŋ/,n.戒指；环；圈；拳击场；马戏场；帮派,n.铃声；钟声；电话；口气,v.包围；环绕；形成圈,v.打电话；回响；鸣响；按铃；听上去,
rip,/rɪp/,v.撕裂；扯开,n.裂口；裂缝；撕裂,,,
ripe,/raɪp/,adj.成熟的；熟的,,,,
ripen,/ˈraɪpən/,v.(使)成熟,,,,
rise,/raɪz/,vi.上升；升起；增加；起床；反抗；复活,n.上升；增加；斜坡；小山,,,
risk,/rɪsk/,n.危险；风险；投资报酬的风险,vt.冒 ... 的危险；承受...的风险,,,
rival,/ˈraɪvl/,n.竞争者；对手；同伴,adj.竞争的,v.竞争；与 ... 相匹敌,,
river,/ˈrɪvər/,n.河；江；河流；水道,,,,
road,/roʊd/,n.路；道路；途径；方法,,,,
roar,/rɔːr/,v.吼叫；咆哮,n.吼声；咆哮；轰鸣；喧闹,,,
roast,/roʊst/,n.烤肉；烘烤,v.烤；烘焙；晒；<俚>痛斥,adj.烘烤的；烤过的,,
rob,/rɑːb/,v.抢劫；掠夺,,,,
robber,/ˈrɑːbər/,n.盗贼；强盗,,,,
robbery,/ˈrɑːbəri/,n.抢劫,,,,
robe,/roʊb/,n.长袍,v.(使)穿上长袍,,,
robot,/ˈroʊbɑːt/,n.机器人；机械呆板的人；自动机；（非洲南部）自动交通信号灯,,,,
robot-arm,/'roʊbɒt aːm/,n.机器手,,,,
rock,/rɑːk/,n.岩石；摇滚乐；困境,vt.使震惊；摇动；使动心,vi.来回摇动；跳摇摆舞,,
rocket,/ˈrɑːkɪt/,n.火箭；芝麻菜；紫花南芥,v.猛涨；飞快地移动,,,
rod,/rɑːd/,n.杆；棍棒；竿,,,,
rode,/roʊd/,v.骑；乘坐；克服,动词ride的过去式.,,,
role,/roʊl/,n.作用；角色,,,,
roll,/roʊl/,n.卷；滚动；名单；压路机；颤音；圆形物，面包卷,v.摇摆；滚；绕；转动；展开,,,
roller,/ˈroʊlər/,n.滚筒；滚轴；滚转机；巨浪,,,,
Roman,/ˈroʊmən/,adj.罗马的；罗马帝国的；罗马天主教的,n.罗马人；罗马天主教徒；罗马字体,,,
romantic,/roʊˈmæntɪk/,adj.浪漫的；不切实际的,n.浪漫的人,,,
roof,/ruːf/,n.屋顶；顶,vt.覆盖；给 ... 覆以屋顶,,,
room,/ruːm/,n.房间；空间；机会,v.寄宿；给…提供留宿,,,
root,/ruːt/,n.根；根源；根本,v.生根；扎根；根除,,,
rope,/roʊp/,n.绳索；一串；绞刑,v.捆绑；说服（口）,,,
rose,/roʊz/,n.玫瑰；蔷薇,adj.玫瑰色的；玫瑰的,动词rise的过去式.,,
rot,/rɑːt/,n.腐烂；腐蚀；败坏；胡话,v.腐烂；使 ... 枯朽；消瘦,,,
rotary,/ˈroʊtəri/,adj.旋转的,n.旋转式机器；环形交叉路,,,
rotate,/ˈroʊteɪt/,v.轮流；(使)旋转,adj.车轮状的,,,
rotation,/roʊˈteɪʃn/,n.旋转；循环,,,,
rotten,/ˈrɑːtn/,adj.腐烂的；腐朽的；<口>极坏的；讨厌的,adv.非常,,,
rough,/rʌf/,adj.粗糙的；粗略的，大概的；粗暴的；艰难的；讨厌的；不适的；汹涌的,adv.粗糙地；粗暴地,n.粗制品；暴徒；高低不平的路面,vt.使粗糙；殴打；草拟,
roughly,/ˈrʌfli/,adv.粗略地；大约；粗暴地；粗糙地；粗鲁地,,,,
round,/raʊnd/,adj.圆的；球形的；丰满的；完整的；整数的；不确切的；大量的；坦率的；严厉粗暴的,adv.环绕地；周长；调转方向；依次；到某处,prep.围绕；在另一侧；四处,n.一局(轮)；常规活动；巡视；圆形物；(由一人给大家买的)一巡饮料；一整片面包；一阵(掌声)；一发(子弹),v.绕行；弄圆；使成为整数
rouse,/raʊz/,v.唤醒；激起,n.觉醒；奋起,,,
route,/ruːt/,n.路线；(固定)线路；途径,vt.为 ... 安排路线；(按路线)发送,,,
routine,/ruːˈtiːn/,n.例行公事；常规；无聊,adj.常规的；例行的；乏味的,,,
row,/roʊ/,n.排；划船；路；吵闹,v.划船；将...排成排；吵架,,,
